order_item_id,order_id,customer_id,product_id,order_date,order_month,order_dayofweek,payment_method,order_status,gender,age,city,signup_date,product_name,category,price,quantity,unit_price,line_total,order_match,product_match,customer_match,merge_valid
306,123,138.0,81,2025-09-13,2025-09,Saturday,kakao_pay,refunded,F,58.0,서울,2023-12-02,도서 상품 081,도서,79000.0,4.0,79000.0,316000.0,True,True,True,True
307,124,132.0,12,2025-12-01,2025-12,Monday,card,completed,M,62.0,인천,2025-09-02,스포츠 상품 012,스포츠,91000.0,4.0,91000.0,364000.0,True,True,True,True
308,125,94.0,9,2026-03-11,2026-03,Wednesday,card,cancelled,F,27.0,인천,2024-08-14,생활용품 상품 009,생활용품,75000.0,1.0,75000.0,75000.0,True,True,True,True
309,125,94.0,28,2026-03-11,2026-03,Wednesday,card,cancelled,F,27.0,인천,2024-08-14,생활용품 상품 028,생활용품,147000.0,2.0,147000.0,294000.0,True,True,True,True
310,125,94.0,67,2026-03-11,2026-03,Wednesday,card,cancelled,F,27.0,인천,2024-08-14,도서 상품 067,도서,145000.0,4.0,145000.0,580000.0,True,True,True,True
311,125,94.0,75,2026-03-11,2026-03,Wednesday,card,cancelled,F,27.0,인천,2024-08-14,스포츠 상품 075,스포츠,183000.0,4.0,183000.0,732000.0,True,True,True,True
312,126,9991.0,47,2026-01-13,2026-01,Tuesday,naver_pay,completed,,,,,뷰티 상품 047,뷰티,188000.0,2.0,188000.0,376000.0,True,True,False,False
313,127,26.0,11,2026-05-12,2026-05,Tuesday,naver_pay,completed,F,68.0,대구,2026-01-03,뷰티 상품 011,뷰티,58000.0,5.0,58000.0,290000.0,True,True,True,True
314,127,26.0,56,2026-05-12,2026-05,Tuesday,naver_pay,completed,F,68.0,대구,2026-01-03,생활용품 상품 056,생활 용품,124000.0,4.0,124000.0,496000.0,True,True,True,True
315,128,85.0,19,2026-06-17,2026-06,Wednesday,bank_transfer,completed,M,33.0,부산,2023-10-05,도서 상품 019,도서,127000.0,3.0,127000.0,381000.0,True,True,True,True
316,128,85.0,92,2026-06-17,2026-06,Wednesday,bank_transfer,completed,M,33.0,부산,2023-10-05,식품 상품 092,식품,74000.0,4.0,74000.0,296000.0,True,True,True,True
317,128,85.0,75,2026-06-17,2026-06,Wednesday,bank_transfer,completed,M,33.0,부산,2023-10-05,스포츠 상품 075,스포츠,183000.0,3.0,183000.0,549000.0,True,True,True,True
318,129,90.0,65,2026-07-01,2026-07,Wednesday,card,completed,F,57.0,수원,2024-09-22,식품 상품 065,식품,193000.0,4.0,193000.0,772000.0,True,True,True,True
320,129,90.0,23,2026-07-01,2026-07,Wednesday,card,completed,F,57.0,수원,2024-09-22,패션 상품 023,패션,197000.0,5.0,197000.0,985000.0,True,True,True,True
321,129,90.0,14,2026-07-01,2026-07,Wednesday,card,completed,F,57.0,수원,2024-09-22,식품 상품 014,식품,17000.0,2.0,17000.0,34000.0,True,True,True,True
322,130,79.0,98,2025-08-17,2025-08,Sunday,bank_transfer,completed,F,55.0,부산,2024-09-28,패션 상품 098,패션,32000.0,1.0,32000.0,32000.0,True,True,True,True
323,130,79.0,48,2025-08-17,2025-08,Sunday,bank_transfer,completed,F,55.0,부산,2024-09-28,,,,2.0,25000.0,50000.0,True,False,True,False
324,131,18.0,15,2026-02-12,2026-02,Thursday,kakao_pay,cancelled,M,19.0,대전,2025-08-05,패션 상품 015,패션,75000.0,5.0,75000.0,375000.0,True,True,True,True
325,131,18.0,74,2026-02-12,2026-02,Thursday,kakao_pay,cancelled,M,19.0,대전,2025-08-05,전자기기 상품 074,전자기기,129000.0,3.0,129000.0,387000.0,True,True,True,True
326,131,18.0,38,2026-02-12,2026-02,Thursday,kakao_pay,cancelled,M,19.0,대전,2025-08-05,뷰티 상품 038,뷰티,25000.0,4.0,25000.0,100000.0,True,True,True,True
327,131,18.0,54,2026-02-12,2026-02,Thursday,kakao_pay,cancelled,M,19.0,대전,2025-08-05,전자기기 상품 054,전자기기,152000.0,2.0,152000.0,304000.0,True,True,True,True
328,132,3.0,20,2026-04-14,2026-04,Tuesday,kakao_pay,cancelled,F,34.0,서울,2025-01-22,도서 상품 020,도서,79000.0,3.0,79000.0,237000.0,True,True,True,True
329,132,3.0,74,2026-04-14,2026-04,Tuesday,kakao_pay,cancelled,F,34.0,서울,2025-01-22,전자기기 상품 074,전자기기,129000.0,3.0,129000.0,387000.0,True,True,True,True
330,133,25.0,49,2025-11-21,2025-11,Friday,naver_pay,completed,F,35.0,울산,2025-12-11,식품 상품 049,식품,171000.0,4.0,171000.0,684000.0,True,True,True,True
331,133,25.0,6,2025-11-21,2025-11,Friday,naver_pay,completed,F,35.0,울산,2025-12-11,도서 상품 006,도서,134000.0,2.0,134000.0,268000.0,True,True,True,True
332,133,25.0,78,2025-11-21,2025-11,Friday,naver_pay,completed,F,35.0,울산,2025-12-11,스포츠 상품 078,뷰 티,54000.0,2.0,54000.0,108000.0,True,True,True,True
333,133,25.0,26,2025-11-21,2025-11,Friday,naver_pay,completed,F,35.0,울산,2025-12-11,뷰티 상품 026,뷰티,79000.0,3.0,79000.0,237000.0,True,True,True,True
334,134,55.0,96,2025-11-16,2025-11,Sunday,bank_transfer,completed,M,61.0,부산,2024-11-20,패션 상품 096,패션,96000.0,1.0,96000.0,96000.0,True,True,True,True
335,134,55.0,75,2025-11-16,2025-11,Sunday,bank_transfer,completed,M,61.0,부산,2024-11-20,스포츠 상품 075,스포츠,183000.0,4.0,183000.0,732000.0,True,True,True,True
336,134,55.0,87,2025-11-16,2025-11,Sunday,bank_transfer,completed,M,61.0,부산,2024-11-20,패션 상품 087,패션,93000.0,3.0,93000.0,279000.0,True,True,True,True
337,134,55.0,32,2025-11-16,2025-11,Sunday,bank_transfer,completed,M,61.0,부산,2024-11-20,식품 상품 032,식품,140000.0,1.0,140000.0,140000.0,True,True,True,True
338,135,126.0,88,2026-03-30,2026-03,Monday,card,cancelled,F,53.0,고양,2025-12-03,식품 상품 088,식품,176000.0,4.0,176000.0,704000.0,True,True,True,True
339,136,33.0,86,2026-08-19,2026-08,Wednesday,bank_transfer,completed,F,150.0,고양,2025-09-14,전자기기 상품 086,전자기기,145000.0,3.0,145000.0,435000.0,True,True,True,True
340,136,33.0,20,2026-08-19,2026-08,Wednesday,bank_transfer,completed,F,150.0,고양,2025-09-14,도서 상품 020,도서,79000.0,5.0,79000.0,395000.0,True,True,True,True
341,137,52.0,42,2025-12-09,2025-12,Tuesday,kakao_pay,cancelled,F,64.0,울산,2026-03-14,뷰티 상품 042,뷰티,71000.0,4.0,71000.0,284000.0,True,True,True,True
342,137,52.0,72,2025-12-09,2025-12,Tuesday,kakao_pay,cancelled,F,64.0,울산,2026-03-14,식품 상품 072,식품,195000.0,3.0,195000.0,585000.0,True,True,True,True
343,138,58.0,88,2026-01-21,2026-01,Wednesday,kakao_pay,completed,M,33.0,서울,2026-01-26,식품 상품 088,식품,176000.0,2.0,176000.0,352000.0,True,True,True,True
344,138,58.0,45,2026-01-21,2026-01,Wednesday,kakao_pay,completed,M,33.0,서울,2026-01-26,전자기기 상품 045,전자기기,97000.0,5.0,97000.0,485000.0,True,True,True,True
345,138,58.0,79,2026-01-21,2026-01,Wednesday,kakao_pay,completed,M,33.0,서울,2026-01-26,스포츠 상품 079,스포츠,153000.0,4.0,153000.0,612000.0,True,True,True,True
346,138,58.0,75,2026-01-21,2026-01,Wednesday,kakao_pay,completed,M,33.0,서울,2026-01-26,스포츠 상품 075,스포츠,183000.0,1.0,183000.0,183000.0,True,True,True,True
347,139,59.0,99,2025-08-08,2025-08,Friday,bank_transfer,cancelled,M,47.0,부산,2025-10-07,뷰티 상품 099,뷰티,9999999.0,1.0,187000.0,187000.0,True,True,True,True
348,139,59.0,22,2025-08-08,2025-08,Friday,bank_transfer,cancelled,M,47.0,부산,2025-10-07,식품 상품 022,식품,181000.0,4.0,181000.0,724000.0,True,True,True,True
349,139,59.0,2,2025-08-08,2025-08,Friday,bank_transfer,cancelled,M,47.0,부산,2025-10-07,전자기기 상품 002,전자기기,154000.0,3.0,154000.0,462000.0,True,True,True,True
350,139,59.0,16,2025-08-08,2025-08,Friday,bank_transfer,cancelled,M,47.0,부산,2025-10-07,뷰티 상품 016,뷰티,21000.0,3.0,21000.0,63000.0,True,True,True,True
351,140,75.0,87,2025-08-31,2025-08,Sunday,kakao_pay,cancelled,F,32.0,울산,2023-08-19,패션 상품 087,패션,93000.0,3.0,93000.0,279000.0,True,True,True,True
352,140,75.0,49,2025-08-31,2025-08,Sunday,kakao_pay,cancelled,F,32.0,울산,2023-08-19,식품 상품 049,식품,171000.0,2.0,171000.0,342000.0,True,True,True,True
353,140,75.0,49,2025-08-31,2025-08,Sunday,kakao_pay,cancelled,F,32.0,울산,2023-08-19,식품 상품 049,식품,171000.0,2.0,171000.0,342000.0,True,True,True,True
354,141,74.0,50,2026-05-16,2026-05,Saturday,bank_transfer,completed,F,27.0,부산,2023-08-26,도서 상품 050,도서,103000.0,5.0,103000.0,515000.0,True,True,True,True
355,141,74.0,25,2026-05-16,2026-05,Saturday,bank_transfer,completed,F,27.0,부산,2023-08-26,생활용품 상품 025,생활용품,52000.0,1.0,52000.0,52000.0,True,True,True,True
356,142,20.0,100,2026-02-03,2026-02,Tuesday,bank_transfer,refunded,F,30.0,성남,2025-12-30,도서 상품 100,도서,34000.0,3.0,34000.0,102000.0,True,True,True,True
357,142,20.0,2,2026-02-03,2026-02,Tuesday,bank_transfer,refunded,F,30.0,성남,2025-12-30,전자기기 상품 002,전자기기,154000.0,1.0,154000.0,154000.0,True,True,True,True
358,142,20.0,63,2026-02-03,2026-02,Tuesday,bank_transfer,refunded,F,30.0,성남,2025-12-30,스포츠 상품 063,스포츠,141000.0,3.0,141000.0,423000.0,True,True,True,True
359,142,20.0,49,2026-02-03,2026-02,Tuesday,bank_transfer,refunded,F,30.0,성남,2025-12-30,식품 상품 049,식품,171000.0,5.0,171000.0,855000.0,True,True,True,True
360,143,19.0,16,,,,naver_pay,refunded,M,68.0,수원,2025-04-19,뷰티 상품 016,뷰티,21000.0,3.0,21000.0,63000.0,True,True,True,True
361,143,19.0,22,,,,naver_pay,refunded,M,68.0,수원,2025-04-19,식품 상품 022,식품,181000.0,2.0,181000.0,362000.0,True,True,True,True
362,143,19.0,25,,,,naver_pay,refunded,M,68.0,수원,2025-04-19,생활용품 상품 025,생활용품,52000.0,5.0,52000.0,260000.0,True,True,True,True
363,144,90.0,19,2026-08-18,2026-08,Tuesday,card,cancelled,F,57.0,수원,2024-09-22,도서 상품 019,도서,127000.0,3.0,127000.0,381000.0,True,True,True,True
364,145,19.0,40,2026-02-03,2026-02,Tuesday,card,completed,M,68.0,수원,2025-04-19,도서 상품 040,도서,182000.0,5.0,182000.0,910000.0,True,True,True,True
365,145,19.0,46,2026-02-03,2026-02,Tuesday,card,completed,M,68.0,수원,2025-04-19,생활용품 상품 046,생활용품,87000.0,2.0,87000.0,174000.0,True,True,True,True
366,146,51.0,7,2025-09-17,2025-09,Wednesday,card,refunded,M,25.0,부산,2025-07-05,전자기기 상품 007,전자기기,161000.0,3.0,161000.0,483000.0,True,True,True,True
367,146,51.0,81,2025-09-17,2025-09,Wednesday,card,refunded,M,25.0,부산,2025-07-05,도서 상품 081,도서,79000.0,3.0,79000.0,237000.0,True,True,True,True
368,146,51.0,34,2025-09-17,2025-09,Wednesday,card,refunded,M,25.0,부산,2025-07-05,뷰티 상품 034,뷰티,110000.0,2.0,110000.0,220000.0,True,True,True,True
369,147,8.0,77,2026-03-06,2026-03,Friday,bank_transfer,refunded,F,28.0,대구,2026-05-11,패션 상품 077,패션,111000.0,4.0,111000.0,444000.0,True,True,True,True
370,147,8.0,60,2026-03-06,2026-03,Friday,bank_transfer,refunded,F,28.0,대구,2026-05-11,뷰티 상품 060,뷰티,26000.0,1.0,26000.0,26000.0,True,True,True,True
371,148,73.0,37,2026-01-20,2026-01,Tuesday,kakao_pay,refunded,F,47.0,수원,2024-01-17,식품 상품 037,식품,92000.0,4.0,92000.0,368000.0,True,True,True,True
372,148,73.0,46,2026-01-20,2026-01,Tuesday,kakao_pay,refunded,F,47.0,수원,2024-01-17,생활용품 상품 046,생활용품,87000.0,4.0,87000.0,348000.0,True,True,True,True
373,149,55.0,85,2026-07-17,2026-07,Friday,card,refunded,M,61.0,부산,2024-11-20,전자기기 상품 085,전자기기,38000.0,1.0,38000.0,38000.0,True,True,True,True
374,150,45.0,45,2026-02-26,2026-02,Thursday,naver_pay,completed,M,48.0,인천,2024-04-02,전자기기 상품 045,전자기기,97000.0,5.0,97000.0,485000.0,True,True,True,True
375,150,45.0,69,2026-02-26,2026-02,Thursday,naver_pay,completed,M,48.0,인천,2024-04-02,식품 상품 069,식품,11000.0,3.0,11000.0,33000.0,True,True,True,True
376,151,74.0,71,2026-07-07,2026-07,Tuesday,kakao_pay,completed,F,27.0,부산,2023-08-26,식품 상품 071,식품,188000.0,3.0,188000.0,564000.0,True,True,True,True
377,151,74.0,99,2026-07-07,2026-07,Tuesday,kakao_pay,completed,F,27.0,부산,2023-08-26,뷰티 상품 099,뷰티,9999999.0,5.0,187000.0,935000.0,True,True,True,True
378,152,21.0,59,2025-07-07,2025-07,Monday,kakao_pay,completed,M,51.0,인천,2023-08-07,스포츠 상품 059,스포츠,5000.0,3.0,5000.0,15000.0,True,True,True,True
379,152,21.0,58,2025-07-07,2025-07,Monday,kakao_pay,completed,M,51.0,인천,2023-08-07,식품 상품 058,식품,55000.0,5.0,55000.0,275000.0,True,True,True,True
380,152,21.0,76,2025-07-07,2025-07,Monday,kakao_pay,completed,M,51.0,인천,2023-08-07,스포츠 상품 076,스포츠,56000.0,5.0,56000.0,280000.0,True,True,True,True
381,153,135.0,22,2026-03-09,2026-03,Monday,card,refunded,M,41.0,광주,2025-11-30,식품 상품 022,식품,181000.0,4.0,181000.0,724000.0,True,True,True,True
382,153,135.0,87,2026-03-09,2026-03,Monday,card,refunded,M,41.0,광주,2025-11-30,패션 상품 087,패션,93000.0,3.0,93000.0,279000.0,True,True,True,True
383,154,52.0,96,2025-08-21,2025-08,Thursday,bank_transfer,completed,F,64.0,울산,2026-03-14,패션 상품 096,패션,96000.0,2.0,96000.0,192000.0,True,True,True,True
384,154,52.0,54,2025-08-21,2025-08,Thursday,bank_transfer,completed,F,64.0,울산,2026-03-14,전자기기 상품 054,전자기기,152000.0,3.0,152000.0,456000.0,True,True,True,True
385,154,52.0,29,2025-08-21,2025-08,Thursday,bank_transfer,completed,F,64.0,울산,2026-03-14,생활용품 상품 029,생활용품,31000.0,5.0,31000.0,155000.0,True,True,True,True
386,154,52.0,74,2025-08-21,2025-08,Thursday,bank_transfer,completed,F,64.0,울산,2026-03-14,전자기기 상품 074,전자기기,129000.0,1.0,129000.0,129000.0,True,True,True,True
387,155,49.0,9,2026-05-10,2026-05,Sunday,naver_pay,refunded,M,54.0,인천,2025-04-01,생활용품 상품 009,생활용품,75000.0,2.0,75000.0,150000.0,True,True,True,True
388,155,49.0,75,2026-05-10,2026-05,Sunday,naver_pay,refunded,M,54.0,인천,2025-04-01,스포츠 상품 075,스포츠,183000.0,5.0,183000.0,915000.0,True,True,True,True
389,155,49.0,67,2026-05-10,2026-05,Sunday,naver_pay,refunded,M,54.0,인천,2025-04-01,도서 상품 067,도서,145000.0,3.0,145000.0,435000.0,True,True,True,True
390,155,49.0,5,2026-05-10,2026-05,Sunday,naver_pay,refunded,M,54.0,인천,2025-04-01,스포츠 상품 005,스포츠,73000.0,3.0,73000.0,219000.0,True,True,True,True
391,156,41.0,93,2026-03-31,2026-03,Tuesday,bank_transfer,completed,M,41.0,Unknown,2023-10-20,식품 상품 093,식품,121000.0,2.0,121000.0,242000.0,True,True,True,True
392,156,41.0,60,2026-03-31,2026-03,Tuesday,bank_transfer,completed,M,41.0,Unknown,2023-10-20,뷰티 상품 060,뷰티,26000.0,2.0,26000.0,52000.0,True,True,True,True
393,156,41.0,53,2026-03-31,2026-03,Tuesday,bank_transfer,completed,M,41.0,Unknown,2023-10-20,전자기기 상품 053,전자기기,105000.0,2.0,105000.0,210000.0,True,True,True,True
394,156,41.0,43,2026-03-31,2026-03,Tuesday,bank_transfer,completed,M,41.0,Unknown,2023-10-20,식품 상품 043,식품,158000.0,2.0,158000.0,316000.0,True,True,True,True
395,157,1.0,59,2026-04-20,2026-04,Monday,kakao_pay,cancelled,F,39.0,서울,2025-10-05,스포츠 상품 059,스포츠,5000.0,3.0,5000.0,15000.0,True,True,True,True
396,157,1.0,51,2026-04-20,2026-04,Monday,kakao_pay,cancelled,F,39.0,서울,2025-10-05,패션 상품 051,패션,183000.0,2.0,183000.0,366000.0,True,True,True,True
397,157,1.0,71,2026-04-20,2026-04,Monday,kakao_pay,cancelled,F,39.0,서울,2025-10-05,식품 상품 071,식품,188000.0,2.0,188000.0,376000.0,True,True,True,True
398,158,130.0,44,2025-08-19,2025-08,Tuesday,kakao_pay,completed,F,68.0,수원,2025-09-02,스포츠 상품 044,생활용품,29000.0,2.0,29000.0,58000.0,True,True,True,True
399,159,31.0,10,2025-12-04,2025-12,Thursday,bank_transfer,completed,F,18.0,대구,2023-12-24,뷰티 상품 010,뷰티,169000.0,4.0,169000.0,676000.0,True,True,True,True
400,160,21.0,3,2025-10-04,2025-10,Saturday,bank_transfer,completed,M,51.0,인천,2023-08-07,뷰티 상품 003,전자기기,48000.0,2.0,48000.0,96000.0,True,True,True,True
401,160,21.0,85,2025-10-04,2025-10,Saturday,bank_transfer,completed,M,51.0,인천,2023-08-07,전자기기 상품 085,전자기기,38000.0,5.0,38000.0,190000.0,True,True,True,True
402,160,21.0,77,2025-10-04,2025-10,Saturday,bank_transfer,completed,M,51.0,인천,2023-08-07,패션 상품 077,패션,111000.0,2.0,111000.0,222000.0,True,True,True,True
403,161,9.0,75,2025-08-02,2025-08,Saturday,card,completed,M,65.0,울산,2025-01-13,스포츠 상품 075,스포츠,183000.0,1.0,183000.0,183000.0,True,True,True,True
404,161,9.0,90,2025-08-02,2025-08,Saturday,card,completed,M,65.0,울산,2025-01-13,도서 상품 090,도서,85000.0,5.0,85000.0,425000.0,True,True,True,True
405,162,55.0,1,2026-06-09,2026-06,Tuesday,kakao_pay,cancelled,M,61.0,부산,2024-11-20,도서 상품 001,도서,61000.0,2.0,61000.0,122000.0,True,True,True,True
406,162,55.0,96,2026-06-09,2026-06,Tuesday,kakao_pay,cancelled,M,61.0,부산,2024-11-20,패션 상품 096,패션,96000.0,3.0,96000.0,288000.0,True,True,True,True
407,162,55.0,54,2026-06-09,2026-06,Tuesday,kakao_pay,cancelled,M,61.0,부산,2024-11-20,전자기기 상품 054,전자기기,152000.0,2.0,152000.0,304000.0,True,True,True,True
408,162,55.0,31,2026-06-09,2026-06,Tuesday,kakao_pay,cancelled,M,61.0,부산,2024-11-20,패션 상품 031,패션,155000.0,5.0,155000.0,775000.0,True,True,True,True
409,163,108.0,13,2026-06-24,2026-06,Wednesday,kakao_pay,completed,M,56.0,대전,2024-07-20,스포츠 상품 013,스포츠,18000.0,1.0,18000.0,18000.0,True,True,True,True
410,164,64.0,13,2025-12-31,2025-12,Wednesday,bank_transfer,completed,M,69.0,대구,2025-04-26,스포츠 상품 013,스포츠,18000.0,5.0,18000.0,90000.0,True,True,True,True
411,164,64.0,51,2025-12-31,2025-12,Wednesday,bank_transfer,completed,M,69.0,대구,2025-04-26,패션 상품 051,패션,183000.0,3.0,183000.0,549000.0,True,True,True,True
412,164,64.0,73,2025-12-31,2025-12,Wednesday,bank_transfer,completed,M,69.0,대구,2025-04-26,,,,3.0,156000.0,468000.0,True,False,True,False
413,164,64.0,46,2025-12-31,2025-12,Wednesday,bank_transfer,completed,M,69.0,대구,2025-04-26,생활용품 상품 046,생활용품,87000.0,3.0,87000.0,261000.0,True,True,True,True
414,165,36.0,93,2025-12-10,2025-12,Wednesday,kakao_pay,refunded,M,32.0,고양,2026-01-30,식품 상품 093,식품,121000.0,1.0,121000.0,121000.0,True,True,True,True
415,165,36.0,90,2025-12-10,2025-12,Wednesday,kakao_pay,refunded,M,32.0,고양,2026-01-30,도서 상품 090,도서,85000.0,1.0,85000.0,85000.0,True,True,True,True
416,165,36.0,46,2025-12-10,2025-12,Wednesday,kakao_pay,refunded,M,32.0,고양,2026-01-30,생활용품 상품 046,생활용품,87000.0,4.0,87000.0,348000.0,True,True,True,True
417,165,36.0,62,2025-12-10,2025-12,Wednesday,kakao_pay,refunded,M,32.0,고양,2026-01-30,전자기기 상품 062,전자기기,82000.0,2.0,82000.0,164000.0,True,True,True,True
418,166,115.0,5,2026-01-28,2026-01,Wednesday,naver_pay,cancelled,F,47.0,수원,2025-12-24,스포츠 상품 005,스포츠,73000.0,3.0,73000.0,219000.0,True,True,True,True
419,166,115.0,77,2026-01-28,2026-01,Wednesday,naver_pay,cancelled,F,47.0,수원,2025-12-24,패션 상품 077,패션,111000.0,3.0,111000.0,333000.0,True,True,True,True
420,166,115.0,24,2026-01-28,2026-01,Wednesday,naver_pay,cancelled,F,47.0,수원,2025-12-24,패션 상품 024,패션,42000.0,2.0,42000.0,84000.0,True,True,True,True
421,167,77.0,97,2025-07-02,2025-07,Wednesday,kakao_pay,completed,M,28.0,서울,2026-05-06,패션 상품 097,패션,187000.0,1.0,187000.0,187000.0,True,True,True,True
422,168,146.0,6,2026-02-15,2026-02,Sunday,naver_pay,completed,M,62.0,대구,2024-01-04,도서 상품 006,도서,134000.0,1.0,134000.0,134000.0,True,True,True,True
423,168,146.0,30,2026-02-15,2026-02,Sunday,naver_pay,completed,M,62.0,대구,2024-01-04,도서 상품 030,도서,149000.0,1.0,149000.0,149000.0,True,True,True,True
424,168,146.0,87,2026-02-15,2026-02,Sunday,naver_pay,completed,M,62.0,대구,2024-01-04,패션 상품 087,패션,93000.0,5.0,93000.0,465000.0,True,True,True,True
425,169,136.0,75,2025-10-01,2025-10,Wednesday,card,completed,F,22.0,고양,2025-11-16,스포츠 상품 075,스포츠,183000.0,1.0,183000.0,183000.0,True,True,True,True
426,169,136.0,67,2025-10-01,2025-10,Wednesday,card,completed,F,22.0,고양,2025-11-16,도서 상품 067,도서,145000.0,1.0,145000.0,145000.0,True,True,True,True
427,169,136.0,5,2025-10-01,2025-10,Wednesday,card,completed,F,22.0,고양,2025-11-16,스포츠 상품 005,스포츠,73000.0,2.0,73000.0,146000.0,True,True,True,True
428,170,15.0,13,2025-12-07,2025-12,Sunday,naver_pay,refunded,M,61.0,광주,2025-05-18,스포츠 상품 013,스포츠,18000.0,5.0,18000.0,90000.0,True,True,True,True
429,170,15.0,17,2025-12-07,2025-12,Sunday,naver_pay,refunded,M,61.0,광주,2025-05-18,생활용품 상품 017,생활용품,76000.0,4.0,76000.0,304000.0,True,True,True,True
430,170,15.0,29,2025-12-07,2025-12,Sunday,naver_pay,refunded,M,61.0,광주,2025-05-18,생활용품 상품 029,생활용품,31000.0,3.0,31000.0,93000.0,True,True,True,True
431,171,60.0,19,2026-01-15,2026-01,Thursday,bank_transfer,refunded,M,26.0,부산,2026-04-08,도서 상품 019,도서,127000.0,1.0,127000.0,127000.0,True,True,True,True
432,171,60.0,37,2026-01-15,2026-01,Thursday,bank_transfer,refunded,M,26.0,부산,2026-04-08,식품 상품 037,식품,92000.0,1.0,92000.0,92000.0,True,True,True,True
434,171,60.0,70,2026-01-15,2026-01,Thursday,bank_transfer,refunded,M,26.0,부산,2026-04-08,도서 상품 070,패션,168000.0,4.0,168000.0,672000.0,True,True,True,True
435,172,58.0,98,2025-09-25,2025-09,Thursday,bank_transfer,completed,M,33.0,서울,2026-01-26,패션 상품 098,패션,32000.0,2.0,32000.0,64000.0,True,True,True,True
436,172,58.0,88,2025-09-25,2025-09,Thursday,bank_transfer,completed,M,33.0,서울,2026-01-26,식품 상품 088,식품,176000.0,3.0,176000.0,528000.0,True,True,True,True
437,172,58.0,53,2025-09-25,2025-09,Thursday,bank_transfer,completed,M,33.0,서울,2026-01-26,전자기기 상품 053,전자기기,105000.0,2.0,105000.0,210000.0,True,True,True,True
438,172,58.0,38,2025-09-25,2025-09,Thursday,bank_transfer,completed,M,33.0,서울,2026-01-26,뷰티 상품 038,뷰티,25000.0,5.0,25000.0,125000.0,True,True,True,True
439,173,105.0,43,2026-04-19,2026-04,Sunday,kakao_pay,cancelled,F,24.0,광주,2025-09-13,식품 상품 043,식품,158000.0,2.0,158000.0,316000.0,True,True,True,True
440,173,105.0,71,2026-04-19,2026-04,Sunday,kakao_pay,cancelled,F,24.0,광주,2025-09-13,식품 상품 071,식품,188000.0,1.0,188000.0,188000.0,True,True,True,True
441,173,105.0,43,2026-04-19,2026-04,Sunday,kakao_pay,cancelled,F,24.0,광주,2025-09-13,식품 상품 043,식품,158000.0,2.0,158000.0,316000.0,True,True,True,True
442,173,105.0,10,2026-04-19,2026-04,Sunday,kakao_pay,cancelled,F,24.0,광주,2025-09-13,뷰티 상품 010,뷰티,169000.0,4.0,169000.0,676000.0,True,True,True,True
443,174,48.0,64,2026-04-03,2026-04,Friday,card,completed,M,24.0,광주,2023-09-28,뷰티 상품 064,뷰티,149000.0,3.0,149000.0,447000.0,True,True,True,True
444,174,48.0,29,2026-04-03,2026-04,Friday,card,completed,M,24.0,광주,2023-09-28,생활용품 상품 029,생활용품,31000.0,3.0,31000.0,93000.0,True,True,True,True
445,174,48.0,85,2026-04-03,2026-04,Friday,card,completed,M,24.0,광주,2023-09-28,전자기기 상품 085,전자기기,38000.0,4.0,38000.0,152000.0,True,True,True,True
446,174,48.0,21,2026-04-03,2026-04,Friday,card,completed,M,24.0,광주,2023-09-28,스포츠 상품 021,스포츠,11000.0,4.0,11000.0,44000.0,True,True,True,True
448,176,95.0,14,2025-07-12,2025-07,Saturday,bank_transfer,refunded,M,49.0,인천,2023-10-20,식품 상품 014,식품,17000.0,4.0,17000.0,68000.0,True,True,True,True
449,176,95.0,74,2025-07-12,2025-07,Saturday,bank_transfer,refunded,M,49.0,인천,2023-10-20,전자기기 상품 074,전자기기,129000.0,4.0,129000.0,516000.0,True,True,True,True
450,177,112.0,57,2026-02-02,2026-02,Monday,naver_pay,completed,F,40.0,인천,2023-08-13,도서 상품 057,도서,96000.0,4.0,96000.0,384000.0,True,True,True,True
451,178,65.0,75,2026-04-08,2026-04,Wednesday,kakao_pay,completed,M,62.0,광주,,스포츠 상품 075,스포츠,183000.0,1.0,183000.0,183000.0,True,True,True,True
452,178,65.0,83,2026-04-08,2026-04,Wednesday,kakao_pay,completed,M,62.0,광주,,도서 상품 083,도서,74000.0,2.0,74000.0,148000.0,True,True,True,True
453,179,11.0,58,2025-08-04,2025-08,Monday,bank_transfer,completed,M,21.0,대구,2026-01-07,식품 상품 058,식품,55000.0,2.0,55000.0,110000.0,True,True,True,True
454,179,11.0,18,2025-08-04,2025-08,Monday,bank_transfer,completed,M,21.0,대구,2026-01-07,,,,3.0,140000.0,420000.0,True,False,True,False
455,179,11.0,55,2025-08-04,2025-08,Monday,bank_transfer,completed,M,21.0,대구,2026-01-07,뷰티 상품 055,뷰티,52000.0,2.0,52000.0,104000.0,True,True,True,True
456,179,11.0,2,2025-08-04,2025-08,Monday,bank_transfer,completed,M,21.0,대구,2026-01-07,전자기기 상품 002,전자기기,154000.0,3.0,154000.0,462000.0,True,True,True,True
457,180,116.0,1,2026-08-25,2026-08,Tuesday,naver_pay,completed,F,65.0,광주,2026-07-24,도서 상품 001,도서,61000.0,3.0,61000.0,183000.0,True,True,True,True
458,181,57.0,82,2025-12-03,2025-12,Wednesday,card,completed,M,53.0,인천,2026-01-03,패션 상품 082,패션,170000.0,1.0,170000.0,170000.0,True,True,True,True
